Index,Address,Country,Country_Code,Latitude,Location,Longitude,Recorded_Lat,Recorded_Lng,Region,Type,ver_Index
558,"Candelaria Portezuelo, Puebla, Mexico",Mexico,MEX,19.0,"Candelaria Portezuelo, Puebla",-98.0,19.0,-98.0,Central America and Caribbean,correct location data,491.0
559,"José Cardel, 96700, Veracruz, Mexico",Mexico,MEX,0.0,Cardel,0.0,17.444722,-94.221389,Central America and Caribbean,no lat/lng entered / incorrect lat/lng - geocoded location,
560,"Celaya, Guanajuato, Mexico",Mexico,MEX,20.52,"Celaya, Guanajuato",-100.82,20.52,-100.82,Central America and Caribbean,correct location data,
561,"Celaya, Guanajuato (inifap), Mexico",Mexico,MEX,20.52,"Celaya, Guanajuato (inifap)",-100.82,20.52,-100.82,Central America and Caribbean,correct location data,
562,"Cerib, Tamaulipas, Mexico",Mexico,MEX,25.98,"Cerib, Tamaulipas",-98.1,25.98,-98.1,Central America and Caribbean,correct location data,
563,"Champotón, Campeche, Mexico",Mexico,MEX,0.0,"Champoton, Campeche",0.0,19.12975965,-90.45225444832099,Central America and Caribbean,no lat/lng entered / incorrect lat/lng - geocoded location,
564,"Chapingo, Estado De Mexico, Mexico",Mexico,MEX,19.52,"Chapingo, Estado De Mexico",-98.88,19.52,-98.88,Central America and Caribbean,correct location data,
565,"Chavinda, Mexico",Mexico,MEX,20.02,Chavinda,-102.45,20.02,-102.45,Central America and Caribbe,correct location data,
566,"Chiapas, Mexico",Mexico,MEX,0.0,Chiapas,0.0,16.5000001,-92.5000001,Central America and Caribbean,no lat/lng entered / incorrect lat/lng - geocoded location,
567,"Mexico, Mexico",Mexico,MEX,0.0,Chorrerones,0.0,22.5000485,-100.0000375,Central America and Caribbean,no lat/lng entered / incorrect lat/lng - geocoded location,
568,"Ciudad Anahuac, Nuevo Leon, Mexico",Mexico,MEX,27.23,"Ciudad Anahuac, Nuevo Leon",-100.15,27.23,-100.15,Central America and Caribbean,correct location data,
569,"Ciudad Guzman, Jalisco, Mexico",Mexico,MEX,19.67,"Ciudad Guzman, Jalisco",-103.5,19.67,-103.5,Central America and Caribbean,correct location data,
570,"Ciudad Obregón, Sonora, Mexico",Mexico,MEX,26.67,Ciudad Obregon,-109.42,27.4846619,-109.9337782,Central America and Caribbean,no lat/lng entered / incorrect lat/lng - geocoded location,
571,"Coatlinchan, Estado De Mexico, Mexico",Mexico,MEX,19.44972,"Coatlinchan, Estado De Mexico",-98.87133,19.44972,-98.87133,Central America and Caribbe,correct location data,
572,"Cocotitlan, Texcoco, Mexico",Mexico,MEX,19.5238,"Cocotitlan, Texcoco",-98.86764,19.5238,-98.86764,Central America and Caribbe,correct location data,
573,"Colon, Queretaro, Mexico",Mexico,MEX,20.78581,"Colon, Queretaro",-100.04957,20.78581,-100.04957,Central America and Caribbe,correct location data,
574,"Colonia México Lindo, 92770, Veracruz, Mexico",Mexico,MEX,0.0,Colonia Del Turen,0.0,20.949722,-97.458889,Central America and Caribbean,no lat/lng entered / incorrect lat/lng - geocoded location,
575,"Coquimatlán, Colima, Mexico",Mexico,MEX,0.0,Coquimatlan,0.0,19.1759779,-103.92391335718723,Central America and Caribbean,no lat/lng entered / incorrect lat/lng - geocoded location,
576,"Corralejo, 37800, Colonia Padre Hidalgo, Guanajuato, Mexico",Mexico,MEX,0.0,"Corralejo De Hidalgo, Guanajuato",0.0,21.1693183,-100.9366005,Central America and Caribbean,no lat/lng entered / incorrect lat/lng - geocoded location,
577,"Mexico, Mexico",Mexico,MEX,0.0,Cotaxla,0.0,22.5000485,-100.0000375,Central America and Caribbean,no lat/lng entered / incorrect lat/lng - geocoded location,
578,"Cotaxtla (inifap), Mexico",Mexico,MEX,19.33,Cotaxtla (inifap),-96.67,19.33,-96.67,Central America and Caribbean,correct location data,
579,"Coyoltepec, 95730, Veracruz, Mexico",Mexico,MEX,0.0,"Coyoltepec, San Andres Tuxtla, Veracruz",0.0,18.338333,-95.308889,Central America and Caribbean,no lat/lng entered / incorrect lat/lng - geocoded location,
580,"Cuautitlan, Estado De Mexico, Mexico",Mexico,MEX,19.68,"Cuautitlan, Estado De Mexico",-99.18,19.68,-99.18,Central America and Caribbean,correct location data,
581,"Cuendo1, Mexico",Mexico,MEX,19.4033,Cuendo1,-99.02141,19.4033,-99.02141,Central America and Caribbe,correct location data,
582,"Cuidad Guzman, Jalisco (2), Mexico",Mexico,MEX,19.67,"Cuidad Guzman, Jalisco (2)",-103.5,19.67,-103.5,Central America and Caribbean,correct location data,
583,"Culican, Sinaloa, Mexico",Mexico,MEX,24.8,"Culican, Sinaloa",-107.4,24.8,-107.4,Central America and Caribbean,correct location data,
584,"Delicias, Chihuahua, Mexico",Mexico,MEX,28.18,"Delicias, Chihuahua",-105.17,28.18,-105.17,Central America and Caribbean,correct location data,
585,"Diaz Ordaz, Tamaulipas, Mexico",Mexico,MEX,26.08,"Diaz Ordaz, Tamaulipas",-98.3,26.08,-98.3,Central America and Caribbean,correct location data,
586,"Dolores Enyeje, Ixtla, Mexico",Mexico,MEX,19.55,"Dolores Enyeje, Ixtla",-99.85,19.55,-99.85,Central America and Caribbean,correct location data,
587,"Dolores Hidalgo, Guanajuato, Mexico",Mexico,MEX,21.15,"Dolores Hidalgo, Guanajuato",-100.93,21.15,-100.93,Central America and Caribbean,correct location data,
588,"Durango, Durango, Mexico",Mexico,MEX,24.0,"Durango, Durango",-104.0,24.0,-104.0,Central America and Caribbean,correct location data,
589,"Zona Arqueológica de Edzná, Ramal a Edzná, Ramal a Edzná, Noyaxché, Campeche, Mexico",Mexico,MEX,0.0,"Edzna, Campeche",0.0,19.5976011,-90.231118911752,Central America and Caribbean,no lat/lng entered / incorrect lat/lng - geocoded location,
590,"COL. 1ro DE MAYO, 24100, Campeche, Mexico",Mexico,MEX,0.0,Ejido 1ro De Mayo,0.0,18.657144,-91.8233753,Central America and Caribbean,no lat/lng entered / incorrect lat/lng - geocoded location,
593,"El Batan, Mexico",Mexico,MEX,19.52,El Batan,-98.87,19.52,-98.87,Central America and Caribbean,correct location data,524.0
594,"El Molino Zinacantep, Mexico",Mexico,MEX,19.25,El Molino Zinacantep,-99.83,19.25,-99.83,Central America and Caribbean,correct location data,
595,"El Refugio, San Luis De La Paz, Guanajuato, Mexico",Mexico,MEX,21.29673,"El Refugio, San Luis De La Paz, Guanajuato",-100.54173,21.29673,-100.54173,Central America and Caribbe,correct location data,
596,"El Zapote, Veracruz, Mexico",Mexico,MEX,0.0,"El Zapote, Tonatico",0.0,20.1974325,-97.5439497,Central America and Caribbean,no lat/lng entered / incorrect lat/lng - geocoded location,
597,"Gomez Farias, Jalisco, Mexico",Mexico,MEX,19.78,"Gomez Farias, Jalisco",-103.48,19.78,-103.48,Central America and Caribbean,correct location data,
598,"Guadalajara, Mexico",Mexico,MEX,20.67,Guadalajara,-103.33,20.67,-103.33,Central America and Caribbean,correct location data,
599,"Guadalajara, 44100, Jalisco, Mexico",Mexico,MEX,0.0,"Guadalajara, Jalisco",0.0,20.676143,-103.3469982,Central America and Caribbean,no lat/lng entered / incorrect lat/lng - geocoded location,
600,"Guanajuato, Mexico",Mexico,MEX,21.0,Guanajuato,-101.27,21.0,-101.27,Central America and Caribbean,correct location data,
601,"Guasave, Sinaloa, Mexico",Mexico,MEX,25.55,"Guasave, Sinaloa",-103.5,25.55,-103.5,Central America and Caribbean,correct location data,
602,"Gunyo, Aculco Estado De Mexico, Mexico",Mexico,MEX,20.12,"Gunyo, Aculco Estado De Mexico",-99.85,20.12,-99.85,Central America and Caribbean,correct location data,
603,"Hidalgo, Mexico",Mexico,MEX,20.09592,Hidalgo,-98.75336,20.09592,-98.75336,Central America and Caribbe,correct location data,
604,"Huamantla Tlaxcala, Mexico",Mexico,MEX,19.35,Huamantla Tlaxcala,-97.97,19.35,-97.97,Central America and Caribbean,correct location data,
605,"Huejutla de Reyes, 43000, Hidalgo, Mexico",Mexico,MEX,0.0,"Huejutla De Reyes, Hidalgo",0.0,21.14338025,-98.3883786710258,Central America and Caribbean,no lat/lng entered / incorrect lat/lng - geocoded location,
606,"Huimanguillo, Tabasco, Mexico",Mexico,MEX,0.0,Huimanguillo,0.0,17.7620967,-93.66344080511583,Central America and Caribbean,no lat/lng entered / incorrect lat/lng - geocoded location,
607,"Veracruz, Mexico",Mexico,MEX,0.0,"Ignacio De La Llave, Veracruz",0.0,19.333333,-96.666667,Central America and Caribbean,no lat/lng entered / incorrect lat/lng - geocoded location,
608,"Iguala, Guerrero, Mexico",Mexico,MEX,18.35,"Iguala, Guerrero",-99.52,18.35,-99.52,Central America and Caribbean,correct location data,
609,"Irapuato, Guanajuato, Mexico",Mexico,MEX,20.73,"Irapuato, Guanajuato",-101.32,20.73,-101.32,Central America and Caribbean,correct location data,
610,"Isla, Veracruz, Mexico",Mexico,MEX,0.0,"Isla, Veracruz",0.0,18.12289035,-95.58427533680396,Central America and Caribbean,no lat/lng entered / incorrect lat/lng - geocoded location,
611,"Iturbide, Guanajuato, Mexico",Mexico,MEX,20.99943,"Iturbide, Guanajuato",-100.38912,20.99943,-100.38912,Central America and Caribbe,correct location data,
612,"Ixtapan De La Pano, Mexico",Mexico,MEX,19.25,Ixtapan De La Pano,-99.6,19.25,-99.6,Central America and Caribbean,correct location data,
613,"Jalisco, Mexico",Mexico,MEX,0.0,"Jalisco, Jalisco",0.0,20.3333331,-103.6666671,Central America and Caribbean,no lat/lng entered / incorrect lat/lng - geocoded location,
614,"Jamay, Mexico",Mexico,MEX,20.3,Jamay,-102.72,20.3,-102.72,Central America and Caribbean,correct location data,
615,"Miguel Alemán Valdez (Jericó), Chiapas, Mexico",Mexico,MEX,0.0,Jerico Chiapas,0.0,15.5405542,-93.0162318,Central America and Caribbean,no lat/lng entered / incorrect lat/lng - geocoded location,
616,"Jesús María, Jalisco, Mexico",Mexico,MEX,0.0,Jesus Maria,0.0,20.64794705,-102.10757376228773,Central America and Caribbean,no lat/lng entered / incorrect lat/lng - geocoded location,
617,"Jiquipilco, Mexico",Mexico,MEX,19.55724,Jiquipilco,-99.60694,19.55724,-99.60694,Central America and Caribbe,correct location data,
618,"Jocotitlan, Mexico",Mexico,MEX,19.70753,Jocotitlan,-99.78813,19.70753,-99.78813,Central America and Caribbe,correct location data,
619,"Jocotitlan 2, Mexico",Mexico,MEX,19.70753,Jocotitlan 2,-99.78813,19.70753,-99.78813,Central America and Caribbe,correct location data,
620,"La Barca, Jalisco, Mexico",Mexico,MEX,0.0,"La Barca, Jalisco",0.0,20.35720795,-102.50327003201096,Central America and Caribbean,no lat/lng entered / incorrect lat/lng - geocoded location,
621,"La Cantera, Guanajuato, Mexico",Mexico,MEX,0.0,"La Cantera, Comonfort, Guanajuato",0.0,21.146273,-101.0027656,Central America and Caribbean,no lat/lng entered / incorrect lat/lng - geocoded location,
622,"Mar de la Plata, 82773, La Cruz, Sinaloa, Mexico",Mexico,MEX,0.0,"La Cruz De Elota, Sinaloa",0.0,23.9251224,-106.8992029,Central America and Caribbean,no lat/lng entered / incorrect lat/lng - geocoded location,
623,"La Huerta, Jalisco, Mexico",Mexico,MEX,0.0,"La Huerta, Jalisco",-104.63,19.4822921,-104.6408128,Central America and Caribbean,no lat/lng entered / incorrect lat/lng - geocoded location,
624,"La Loma Municipio, Tepatitla, Jalisco, Mexico",Mexico,MEX,20.81646,"La Loma Municipio, Tepatitla, Jalisco",-102.76122,20.81646,-102.76122,Central America and Caribbe,correct location data,
625,"La Piedad, Michoacan, Mexico",Mexico,MEX,20.35,"La Piedad, Michoacan",-102.0,20.35,-102.0,Central America and Caribbean,correct location data,
626,"Torrecillas, Veracruz, Mexico",Mexico,MEX,0.0,"La Torrecilla, Tlalixcoyan, Veracruz",0.0,18.728889,-96.143333,Central America and Caribbean,no lat/lng entered / incorrect lat/lng - geocoded location,
627,"Leon, Guanajuato, Mexico",Mexico,MEX,21.12,"Leon, Guanajuato",-101.68,21.12,-101.68,Central America and Caribbean,correct location data,
629,"Los Mochis, Sinaloa, Mexico",Mexico,MEX,25.77,"Los Mochis, Sinaloa",-109.0,25.77,-109.0,Central America and Caribbean,correct location data,559.0
630,"Malinalco, Mexico, Mexico",Mexico,MEX,18.95,"Malinalco, Mexico",-99.5,18.95,-99.5,Central America and Caribbean,correct location data,
631,"Mata de Agua, 94235, Veracruz, Mexico",Mexico,MEX,0.0,Mata De Agua,0.0,19.028889,-96.502222,Central America and Caribbean,no lat/lng entered / incorrect lat/lng - geocoded location,
632,"Mavoro, Estado De Mexico, Mexico",Mexico,MEX,19.25,"Mavoro, Estado De Mexico",-99.6,19.25,-99.6,Central America and Caribbean,correct location data,
633,"Metepec, Mexico",Mexico,MEX,19.3,Metepec,-99.63,19.3,-99.63,Central America and Caribbean,correct location data,
634,"Mixquihuala, Hidalgo, Mexico",Mexico,MEX,20.22999,"Mixquihuala, Hidalgo",-99.2098,20.22999,-99.2098,Central America and Caribbe,correct location data,
635,"Montecillo, Mexico",Mexico,MEX,19.5,Montecillo,-98.93,19.5,-98.93,Central America and Caribbean,correct location data,
636,"Nayarit, Mexico",Mexico,MEX,0.0,Nayarit,0.0,22.0000001,-105.0000001,Central America and Caribbean,no lat/lng entered / incorrect lat/lng - geocoded location,
638,"Nextipac, Jalisco, Mexico",Mexico,MEX,20.75,"Nextipac, Jalisco",-103.52,20.75,-103.52,Central America and Caribbean,correct location data,567.0
639,"Ocotitlan, Puebla, Mexico",Mexico,MEX,18.879,"Ocotitlan, Puebla",-97.72339,18.879,-97.72339,Central America and Caribbe,correct location data,
640,"Ocozocoautla, Mexico",Mexico,MEX,16.77,Ocozocoautla,-93.37,16.77,-93.37,Central America and Caribbean,correct location data,
641,"Ocuituco, Morelos, Mexico",Mexico,MEX,0.0,"Ocuituco, Morelos",0.0,18.879111899999998,-98.7772832902208,Central America and Caribbean,no lat/lng entered / incorrect lat/lng - geocoded location,
642,"Ojo de Agua, Veracruz, Mexico",Mexico,MEX,0.0,"Ojo De Agua, Santiago Tuxtla, Veracruz",0.0,18.3725,-95.369722,Central America and Caribbean,no lat/lng entered / incorrect lat/lng - geocoded location,
643,"Ojo de Agua, 39230.0, Mexico, Mexico",Mexico,MEX,0.0,"Ojo De Agua, Tonatico",0.0,18.7432956,-99.6127579,Central America and Caribbean,no lat/lng entered / incorrect lat/lng - geocoded location,
644,"Ojocaliente, Zacatecas, Mexico",Mexico,MEX,22.63,"Ojocaliente, Zacatecas",-102.23,22.63,-102.23,Central America and Caribbean,correct location data,
645,"Pabellon, Aguascalientes, Mexico",Mexico,MEX,22.14615,"Pabellon, Aguascalientes",-102.27533,22.14615,-102.27533,Central America and Caribbe,correct location data,
646,"Pedro Escobedo, Queretaro, Mexico",Mexico,MEX,20.49923,"Pedro Escobedo, Queretaro",-100.14291,20.49923,-100.14291,Central America and Caribbe,correct location data,
647,"Pénjamo, Guanajuato, Mexico",Mexico,MEX,0.0,"Penjamo, Guanajuato",0.0,20.4313763,-101.7241184,Central America and Caribbean,no lat/lng entered / incorrect lat/lng - geocoded location,
648,"Poncitlan, Jalisco, Mexico",Mexico,MEX,20.37488,"Poncitlan, Jalisco",-102.91374,20.37488,-102.91374,Central America and Caribbe,correct location data,
649,"Popotes Municipio De Tepatitlan, Jalisco, Mexico",Mexico,MEX,20.82673,"Popotes Municipio De Tepatitlan, Jalisco",-102.75444,20.82673,-102.75444,Central America and Caribbe,correct location data,
651,"Poza Rica, Mexico",Mexico,MEX,20.53,Poza Rica,-97.43,20.53,-97.43,Central America and Caribbean,correct location data,579.0
652,"Puebla, Mexico",Mexico,MEX,19.042,Puebla,-98.21091,19.042,-98.21091,Central America and Caribbe,correct location data,
653,"Puerto Vallarta, Jalisco, Mexico",Mexico,MEX,20.6,Puerto Vallarta,-105.25,20.69820775,-105.18152416996546,Central America and Caribbean,no lat/lng entered / incorrect lat/lng - geocoded location,
654,"Queretaro, Mexico",Mexico,MEX,20.52,Queretaro,-100.67,20.52,-100.67,Central America and Caribbean,correct location data,
655,"Quilá, Sinaloa, Mexico",Mexico,MEX,0.0,"Quila, Sinaloa",0.0,24.4244306,-107.2201796,Central America and Caribbean,no lat/lng entered / incorrect lat/lng - geocoded location,
656,"Rancheria Hernandez, Puebla, Mexico",Mexico,MEX,18.98,"Rancheria Hernandez, Puebla",-97.78,18.98,-97.78,Central America and Caribbean,correct location data,
657,"Rincon de Parangueo, 38400, Guanajuato, Mexico",Mexico,MEX,0.0,"Rincon De Parangueo, Guanajuato",0.0,20.4205322,-101.2537744,Central America and Caribbean,no lat/lng entered / incorrect lat/lng - geocoded location,
658,"Rinconada Mazapiltepec, Mexico",Mexico,MEX,18.80752,Rinconada Mazapiltepec,-98.00903,18.80752,-98.00903,Central America and Caribbe,correct location data,
659,"Rio Bravo, Tamaulipas, Mexico",Mexico,MEX,25.98,"Rio Bravo, Tamaulipas",-98.1,25.98,-98.1,Central America and Caribbean,correct location data,
660,"Roque, Guanajuato, Mexico",Mexico,MEX,19.97,"Roque, Guanajuato",-99.82,19.97,-99.82,Central America and Caribbean,correct location data,
661,"San Andrés Tuxtla, 95730, Veracruz, Mexico",Mexico,MEX,0.0,San Andres Tuxtla,0.0,18.4633672,-95.19831533920046,Central America and Caribbean,no lat/lng entered / incorrect lat/lng - geocoded location,
662,"San Antonio La Isla Mexico, Mexico",Mexico,MEX,19.16219,San Antonio La Isla Mexico,-99.56935,19.16219,-99.56935,Central America and Caribbe,correct location data,
663,"San Jose De Gracia Michoacan, Mexico",Mexico,MEX,19.98,San Jose De Gracia Michoacan,-103.02,19.98,-103.02,Central America and Caribbean,correct location data,
664,"San Jose Del Valle Nayarit, Mexico",Mexico,MEX,22.47,San Jose Del Valle Nayarit,-105.45,22.47,-105.45,Central America and Caribbean,correct location data,
665,"San Jose Iturbide, Guanajuato, Mexico",Mexico,MEX,20.98965,"San Jose Iturbide, Guanajuato",-100.41779,20.98965,-100.41779,Central America and Caribbe,correct location data,
666,"Don Juan Xido de Abajo, Guanajuato, Mexico",Mexico,MEX,0.0,San Juan De Abajo,0.0,20.8516734,-100.7785417,Central America and Caribbean,no lat/lng entered / incorrect lat/lng - geocoded location,
667,"San Juan Del Rio, Mexico",Mexico,MEX,20.38631,San Juan Del Rio,-99.99786,20.38631,-99.99786,Central America and Caribbe,correct location data,
668,"San Juan Zitlaltepec, Mexico",Mexico,MEX,19.77,San Juan Zitlaltepec,-99.08,19.77,-99.08,Central America and Caribbean,correct location data,
669,"San Luis De La Paz, Guanajuato, Mexico",Mexico,MEX,21.29673,"San Luis De La Paz, Guanajuato",-100.54173,21.29673,-100.54173,Central America and Caribbe,correct location data,
670,"San Miguel de Allende, Guanajuato, Mexico",Mexico,MEX,0.0,"San Miguel Allende, Guanajuato",0.0,20.9139025,-100.744012,Central America and Caribbean,no lat/lng entered / incorrect lat/lng - geocoded location,
671,"San Miguel Cuyutlan, Jalisco, Mexico",Mexico,MEX,20.5,"San Miguel Cuyutlan, Jalisco",-103.5,20.5,-103.5,Central America and Caribbean,correct location data,
672,"San Pedro Lagunillas, Nayarit, Mexico",Mexico,MEX,0.0,"San Pedro Lagunillas, Nayarit",0.0,21.16698955,-104.71791325047576,Central America and Caribbean,no lat/lng entered / incorrect lat/lng - geocoded location,
673,"San Sebastian Teles, Mexico",Mexico,MEX,22.17,San Sebastian Teles,-104.32,22.17,-104.32,Central America and Caribbean,correct location data,
674,"Santa Lucia, Estado De Mexico, Mexico",Mexico,MEX,19.5,"Santa Lucia, Estado De Mexico",-98.92,19.5,-98.92,Central America and Caribbean,correct location data,
675,"Santa Maria Rayon, Mexico",Mexico,MEX,19.14594,Santa Maria Rayon,-99.58154,19.14594,-99.58154,Central America and Caribbe,correct location data,
676,"Santiado Del Monte, Municipio Villa Victoria, Mexico",Mexico,MEX,19.79659,"Santiado Del Monte, Municipio Villa Victoria",-99.87722,19.79659,-99.87722,Central America and Caribbe,correct location data,
677,"Santiago Ixcuintla, Nayarit, Mexico",Mexico,MEX,21.83,"Santiago Ixcuintla, Nayarit",-105.18,21.83,-105.18,Central America and Caribbean,correct location data,
678,"Silao, Guanajuato, Mexico",Mexico,MEX,20.93,"Silao, Guanajuato",-101.42,20.93,-101.42,Central America and Caribbean,correct location data,
